Sub Category,Stock,Price,Title,Feature
Paper & Plastic Products,147,16.19,"Ziploc Seal Top Freezer Bag, Quart, 54-count, 4-pack",Seal Top Bags   1-Quart Freezer Bags   54 Bags per Box   4 Boxes   216 Total Bags
Paper & Plastic Products,265,22.49,"Kleenex Ultra Slim Wallet Facial Tissue, 3-Ply, 10-count, 36-pack","3-Ply, 8.4 x 8.4 Tissue Size   10 Tissues per Pack   36 Packs   360 Total Tissues"
Paper & Plastic Products,142,13.69,"Ziploc Seal Top Bag, Sandwich, 145-count, 4-pack",Seal Top Bags   Sandwich Bags   145 Bags per Box   4 Boxes   580 Total Bags
Paper & Plastic Products,197,19.99,"Dixie Ultra 6-7/8 Paper Plate, 300-count",6-7/8 Paper Plate   300 Total Plates   Soak Proof Shield   Microwaveable   Cut Resistant
Paper & Plastic Products,178,26.49,"Chinet Classic Dinner 10-3/8 Paper Plate, 165-count",10-3/8 Paper Plate   165 Total Plates   Cut Resistant   Strong & Sturdy   Microwave Safe
Paper & Plastic Products,289,22.99,"Chinet Classic Lunch 8-3/4 Paper Plate, 225-count",8-3/4 Paper Plate   225 Total Plates   Cut Resistant   Strong & Sturdy   Microwave Safe
Paper & Plastic Products,57,16.19,"Ziploc Slider Storage Bag, Variety Pack, 166-count",Slider Bags   96 - Quart Storage Bags   70 - Gallon Storage Bags   166 Total Bags   Expandable Bottom
Paper & Plastic Products,63,19.99,"Kirkland Signature Facial Tissue, 3-Ply, 84-count, 12-pack","Upright Box   3-Ply, 8.2 x 8.4 Tissue Size   84 Tissues per Box   12 Boxes   1,008 Total Tissues"
Paper & Plastic Products,298,18.49,"Kirkland Signature Cutlery, Clear, 360-count ",180 - Forks   120 - Spoons   60 - Knives   Clear   Individually Wrapped 20-count Packs
Paper & Plastic Products,123,19.99,"Kirkland Signature Stretch-Tite Plastic Food Wrap, 12 in x 3,000 ft","12 x 3000'
3000 Square Feet   Premium Plastic"
Paper & Plastic Products,243,26.99,"Chinet Classic Compartment 10-3/8 Paper Plate, 165-count",10-3/8 Compartment Paper Plate   165 Total Plates   Cut Resistant   Strong & Sturdy   Microwave Safe
Paper & Plastic Products,180,11.89,"Ziploc Seal Top Freezer Bag, 2-Gallon, 10-count, 3-pack",Seal Top Bags   2-Gallon Freezer Bags   10 Bags per Box   3 Boxes   30 Total Bags
Paper & Plastic Products,273,12.49,"Eco-Foil Half Size Deep Steam Table Pan, 30-count",Made in America   100% Recycled Aluminum
Paper & Plastic Products,255,34.99,"Kirkland Signature Facial Tissue, 2-Ply, 110-count, 30-pack","Flat Box   2-Ply, 8.2 x 8.4 Tissues   110 Tissues per Box   30 Boxes per Pack   3,300 Total Tissues"
Paper & Plastic Products,298,38.99,"Kirkland Signature Reynolds Foodservice Foil HD, 18 in x 500 ft",Premium Quality   18 x 500' Roll   750 Total Square Feet   Heavy Duty Foil
Paper & Plastic Products,144,14.99,"Kirkland Signature Elegant Plastic Plates, Variety Pack, White, 50-count",25 - 7-1/2 Plastic Plates   25 - 10-1/4 Plastic Plates   50 Total Plates   Premium Heavyweight   White
Paper & Plastic Products,127,13.99,"Kirkland Signature Chinet 18 oz Plastic Cup, Red, 240-count",Cold Beverage Cup   18 oz Plastic Cups   240 Total Cups   Red   Extra Strong
Paper & Plastic Products,90,16.99,"Chinet Premium 10 oz Plastic Cup, White, 420-count",Cold Beverage Cup   10 oz Plastic Cups   420 Total Cups   White
Paper & Plastic Products,144,19.99,"Dixie To Go 12 oz Insulated Paper Cup, 160-count",Textured Non-Slip Grip   12 oz Insulated Paper Cup   160 Total Cups   Contains No Polystyrene Foam
Paper & Plastic Products,92,14.99,"Solo Heavyweight Plastic Knife, White, 500-count  ","Plastic Knife
500-count
1 Box"
Paper & Plastic Products,186,14.99,"Dixie Ultra 20 oz Paper Bowl, 135-count",20 oz Paper Bowl   135 Total Bowls   Soak Proof Shield   Microwaveable   Cut Resistant
Paper & Plastic Products,26,14.99,"Kirkland Signature Stretch-Tite Plastic Food Wrap, 11 7/8 in x 758 ft, 2-count",2- 750 sq ft Rolls   1500 Total sq ft
Paper & Plastic Products,114,12.99,"Chinet Crystal 10 oz Plastic Cup, Clear, 150-count",Cold Beverage Cup   10 oz Plastic Cups   150 Total Cups   Clear   Strong & Sturdy
Paper & Plastic Products,134,13.99,"WNA 7-1/2 Plastic Plates, Clear, 70-count",7-1/2 Plastic Plate   70 Total Plates   Elegant Fluted Design   Heavyweight   Clear
Paper & Plastic Products,99,57.99,"Eco Raj 9-inch Compostable Bagasse Plate, 500-count",No PFAS Added   Unbleached   Compostable   Microwavable
Paper & Plastic Products,39,52.99,"Eco Raj 6-inch Compostable Bagasse Plate, 1000-count",No PFAS Added   Unbleached   Compostable   Microwavable
Paper & Plastic Products,173,13.99,"Kirkland Signature Napkins, 1-Ply, 280-count, 4-pack","1-Ply, 11.4 x 12.5 Napkin Size   280 Napkins per Pack   4 Packs   1,120 Total Napkins"
Paper & Plastic Products,4,72.99,"Eco Raj 10-inch Compostable Bagasse Plate, 500-count",No PFAS Added   Unbleached   Compostable   Microwavable
Paper & Plastic Products,76,18.99,"Java Jacket Paper Hot Cup Sleeve, Kraft, 500-count",Pre-Assembled   Fits 12-20 oz Cups   500 Total Sleeves   Natural Kraft Color   Made in the USA
Paper & Plastic Products,156,13.99,"Vanity Fair Everyday Napkin, 2-Ply, 110-count, 6-pack","2-Ply, 6.5 x 6.35 Napkin Size   110 Napkins per Pack   6 Packs   660 Total Napkins"
Paper & Plastic Products,179,14.99,"Solo Heavyweight Plastic Fork, White, 500-count","500-count
Plastic Fork
1 Box"
Paper & Plastic Products,120,14.99,"Solo Heavyweight Plastic Spoon, White, 500-count  ","Plastic Spoon
500-count
1 Box"
Paper & Plastic Products,185,19.49,"Chinet Comfort 16 oz Cup & Lid, 80-count",80 - Insulated 16 oz Cups   80 - Lids   Made in USA
Paper & Plastic Products,39,15.29,"WNA Plastic Plates, Variety Pack, Clear, 50-count",25 - 7-1/2 Plastic Plates   25 - 10-1/4 Plastic Plates   50 Total Plates   Elegant Fluted Design   Heavyweight
Paper & Plastic Products,239,14.99,"Kirkland Signature Parchment Paper, 15 in x 164 ft, 2-count",Kosher   Genuine Vegetable Parchment Paper   FSC Certified   Excellent Release
Paper & Plastic Products,46,19.39,"Dixie To Go 12 oz Insulated Cup & Lid, 100-count",Insulated Non-Slip Grip   Fit in Most Single-Serve Coffee Brewers   Leak-Resistant Snap-On Lids   USDA Certified Biobased Products
Paper & Plastic Products,73,33.99,"World Centric 9-inch Fiber Plate, 250-count",9 Fiber Plate   250 Total Plates   Made from Plants   100% Certified Compostable   USDA Certified Biobased Product
Paper & Plastic Products,93,19.99,"Reynolds Wrap Heavy Duty Aluminum Foil, 18 x 33.33 yd, 2-count",Heavy Duty Foil   18 x 33.33 yd Rolls   2 Individually Boxed Rolls   300 Total sq ft   Made in the USA
Paper & Plastic Products,98,24.99,"Reynolds Wrap Aluminum Foil, 12 x 83.33 yd, 2-count",12 x 83.33 yd Rolls   2 Individually Boxed Rolls   500 Total sq ft   Made in the USA
Paper & Plastic Products,18,37.49,"Kirkland Signature Reynolds Foodservice Foil, 12 in x 1,000 ft",Premium Quality   12 x 1000' Roll   1000 Total Square Feet   Standard Foil
Paper & Plastic Products,147,13.39,"World Centric 6-inch Fiber Plate, 250-count",100% Certified Compostable   USDA Certified Biobased Product   Made from Plants
Paper & Plastic Products,155,37.99,"KeepCool Crossbody Cooler Bag, Gray, 2-count",Insulated   2 - Gray Bags   2 Total Bags
Paper & Plastic Products,165,16.49,"Kirkland Signature Reynolds Foodservice Aluminum Foil, Pre-Cut Single Sheets, 500-count",Pre-Cut Single Foil Sheets   12 x 10-3/4 Sheet Size   500 Total Sheets   Premium Quality
Paper & Plastic Products,123,20.99,"Reflections 3-piece Cutlery Kit, Silver, 30-count",nan
Paper & Plastic Products,134,12.99,"Vanity Fair Entertain Napkin, 3-Ply, 60-count, 4-pack","3-Ply, 8.5 x 7.5 Napkin Size   60 Napkins per Pack   4 Packs   240 Total Napkins"
Paper & Plastic Products,248,19.99,"Marathon Dinner Napkin, 1/8 Fold, 2-Ply, 300-count, 3-pack","1/8 Fold   2-Ply, 14.9 x 16.8 Napkin Size   300 Napkins per Pack   3 Packs   900 Total Napkins"
Paper & Plastic Products,278,16.49,"World Centric 11.5 oz Fiber Bowl, 250-count",100% Certified Compostable   USDA Certified Biobased Product   Made from Plants
Paper & Plastic Products,104,79.99,"Eco Raj 12 oz Compostable Bagasse Bowl, 1000-count",No PFAS Added   Unbleached   Compostable   Microwavable
Paper & Plastic Products,261,16.49,"Hefty Super Weight 12 oz Foam Bowl, 330-count",Super Weight   Soak Proof   Super Strong   Cut Resistant   Made in the USA
Paper & Plastic Products,184,13.99,"Marathon Beverage Napkin, 1-Ply, 500-count, 4-pack","1-Ply, 9.5 x 9.5 Napkin Size   500 Napkins per Pack   4 Packs   2,000 Total Napkins"
Paper & Plastic Products,296,28.99,"Polyvinyl Films All Purpose Food Wrap, 18 in x 3000 ft",More Cling   More Stretch   More Strength   Made in the USA
Paper & Plastic Products,53,23.49,"Chinet Classic 12 5/8-inch x 10-inch Paper Platter, 100-count",Cut Resistant   Microwave Safe   Made in USA
Paper & Plastic Products,178,33.99,"Dixie Ultra Interfold Dispenser Paper Napkins, 2-Ply, 500-count, 6-pack","Interfold   2-Ply, 6.5 x 9.85 Napkin Size   500 Napkins per Pack   6 Packs   3,000 Total Napkins"
Paper & Plastic Products,140,49.99,"Marathon Centerpull Towel, 1-Ply, 324 Sheets, 6-count",Dimensions: 14.8 L x 7.8 W   1-Ply   Compatible with Universal Centerpull Dispensers
Poultry,32,159.99,"Crescent Foods Halal Hand-Cut Beef, Chicken Combo Pack - 14 Total Packs, 13.5 Lbs. Total",Please Check Below for Pack Contents   Certified Hand-Cut Halal
Poultry,144,149.99,"Farmer Focus Organic Boneless/Skinless Chicken Breasts, (20/8 Oz. Per Breast), 20 Total Count, 10 Lbs. Total","10 lbs of USDA Certified 100% Organic Chicken
Free Range and Certified Humane
Non-GMO Project Verified
Source Farm Traceability Through Farm ID
Ships Uncooked & Frozen"
Poultry,270,139.99,"D’Artagnan Green Circle Chicken - Boneless & Skinless Breasts, 12 Total Packs, 11 Lbs. Total",24 Total Breasts   2 Breasts Per Pack   12 Total packs   Minimum Weight of 11 lbs   Ships Uncooked & Frozen
Poultry,266,179.99,"Fully Cooked Confit Duck Legs - (8/1 Lbs. Per Pack), 16 Legs, 8 Total Packs, 8 Lbs. Total",8 - 1 Lbs Per Pack - 8 Total Packs   8 Lbs. Case   16 Total Legs   Fully Cooked and Seasoned
Poultry,14,149.99,"All Natural Raw Duck Legs - (8/2 Legs Per Pack, 8.5 Oz Per Leg), 16 Total Legs, 8 Total Packs, 8.5 Lbs. Total","8 Packs   2 Legs Per Pack   Total 8.5 Lbs Case   Frozen, Raw   All Natural"
Poultry,167,99.99,"Rastelli’s Antibiotic-Free Turkey Craft Burgers (32/5 Oz. Per Burger), 32 Total Packs, 10 Lbs. Total","Receive (32) 5 oz Turkey Craft Burgers   90/10, Gluten-Free   No Preservatives or Artificial Ingredients   Made with Antibiotic-Free Turkey Breast Meat   Ships Uncooked & Frozen via UPS 2nd Day Air"
Poultry,291,nan,"Hillshire Farm Slow Roasted Turkey Breast, 11 oz, 3-count",Gluten Free   No Artificial Ingredients   No Nitrates or Nitrites Added   99% Fat Free
Poultry,45,179.99,"All Natural Boneless Duck Breast - (8/7 Oz. Per Duck Breast), 16 Total Breasts, 8 Total Packs, 7Lbs. Total","16 Total Breasts   Each Single Serve Portion is 7 Oz.
7 Lb Total Case   Raw, Frozen   All Natural"
Poultry,268,219.99,"D'Artagnan Whole ABF Pekin Duck, (1/5.25 Lbs. Average Per Duck), 6 Total Packs, 31.5 Lbs. Total ","6x ABF Whole Pekin Ducklings, 5.25lb average   Humanely-raised, Grade A Ducklings   Pure Vegetarian Diet   Product of USA   Ships Uncooked & Frozen"
Seafood,9,149.99,"Ahi Tuna Individual Vacuum Packed Portion (26-27/6 Oz. Per Portion), 26-27 Total Packs, 10 Lbs. Total Case","Wild, Boneless Ahi Tuna, Frozen   6 oz. Portions, 10 lb. Case   26 to 27 Pieces per Order   Individually Sealed so Can Use as Needed   Halal & Kosher"
Seafood,226,239.99,"Alaska Home Pack Frozen Sea Cucumber - 3 Packs, 7 Lbs. Total",Please Check Below for Pack Contents   Wild & Sustainably Caught   FedEx 2-day Shipping   Flash Frozen to Preserve Quality & Freshness
Seafood,204,14.99,"Crown Prince Smoked Oysters in Olive Oil, Fancy Whole, 3.75 oz, 6-count","ASC Certified   From Managed Fisheries   Freshly Shucked, Smoked Over Oak   Smoked Oysters In Olive Oil   Net Weight 22.5 oz."
Seafood,278,259.99,"Lobster With Shell Removed, (9 Oz. Per Pack), 6 Total Packs, 3.44 Lbs. Total","9 Oz. Pack, 6 Packs Total, 3.44 Lbs. Total   Lobster with Shell Removed with Flavored Butter Coins in Each Pack   Cook in Pack, Ready in Under 20 Minutes   Ships Uncooked & Frozen"
Seafood,293,209.99,"Northwest Fish 4-6 Whole Dungeness Crab, 10 lbs","10 lbs. of Dungeness Crab
Wild Caught
Ships Fully Cooked and Frozen
Tender & Succulent"
Seafood,58,349.99,"Premium Seafood Variety Pack - 20 Total Packs, Total 12.5 Lbs.",(8) 6-8 Oz. Portions of Wild King Salmon   (4) 6-8 Oz. Portions of Wild Alaskan Halibut   (4) 6-8 Oz Portions of Wild Alaskan Sablefish   2 Lbs. of Southeast Alaska Dungeness Crab Sections   1 Lb. of Wild Alaskan Smoked King Salmon & 1 Package (1-1.25 lbs) of Wild Alaskan Weathervane Scallops (20/30)
Seafood,84,199.99,"Chicago Steak - Steak & Cake - Filet Mignon, Crab Cakes, and Steak Burgers, Total 13 Packs, 6.5 Lbs. Total",4 (6oz) Premium Angus Filet Mignons   1 package / tray of 4 Maryland Crab Cakes   8 (8oz) Gourmet Steak Burgers
Seafood,215,219.99,"Northwest Fish Colossal Alaskan Wild Dungeness Crab Sections, 10lbs","Wild Caught   Fully Cooked   Tender & Succulent   10 lbs.
Ships Frozen   Product of Alaska"
Seafood,281,119.99,"Northwest Fish Wild Alaskan Sockeye Salmon Cheddar Bacon Burger Patties, 24-count, 9 lbs","6 oz Wild Sockeye Salmon Cheddar Bacon Burger
3 Packs of 8 Patties   MSC certified waters
Ships Uncooked & Frozen"
Seafood,83,229.99,Coastal Seafood Frozen Lobster Tails 12 Count (6 - 8  oz.),12 count North Atlantic lobster tails (6-8 oz. each) frozen   Sustainably sourced and humanely trapped   Ships uncooked and frozen   Product of USA and Canada
Seafood,94,199.99,"Rastelli Market Fresh Jumbo Lump Crab Cakes (20/4 Oz. Per Crab Cake), 20 Total Count, 5 Lbs. Total","(20) Jumbo Lump Crab Cakes 4 oz
Made with Real Jumbo Lump Crab Meat
Handmade in the USA
Total Net Weight 5 lbs
Ships Uncooked & Frozen"
Seafood,67,349.99,"Rastelli Petite Filet Mignon & Jumbo Lump Crab Cake Surf & Turf, 24 Total Packs, 6.75 Total Lbs.",Receive (12) Black Angus Beef Filet Mignon Steaks 5 oz   Receive (12) Jumbo Lump Crab Cakes   Crab cakes Handmade in the USA   Ships Uncooked & Frozen via UPS 2nd Day Air
Seafood,34,239.99,"Chicago Steak Premium Angus Beef Surf & Turf, 15 Total Packs, 7 Lbs. Total",Hamburger Buns Not Included   4 (6oz) Premium Angus Beef Filet Mignons   2 packages / bags of 2 lobster tails (4 tails total)   8 (8oz) Gourmet Steak Burgers 80% Lean 20% Fat   Ships Uncooked and Frozen
Seafood,74,279.99,"Wild Alaska Snow Crab Meat (Bairdi Crab 8 oz. Pack) 12 Total Packs, 6 Lbs. Total ",6 Lbs. Alaska Snow Crab Meat   8 oz. Vacuum Packed Bags   Product of USA
Seafood,248,179.99,"Northwest Red King Salmon Portions, 12 Total Count, 1 Case Totaling 6 Lbs.","6 lbs of King Salmon Portions   Troll Caught From MSC Certified Waters   Skin-on, Pin Bones Removed   Ships Uncooked & Frozen"
Seafood,94,299.99,"Chicago Steak USDA Prime Surf & Turf, Total 14 Packs, 7 Lbs. Total","(4) USDA Prime Wet Aged Filet Mignons 6 oz   (2) packages / bags of 2 lobster tails (4 tails total)   (8) USDA Prime Burgers 8 oz, 80% Lean 20% Fat   Wet Aged 28 Days   Ships Uncooked & Frozen"
Seafood,31,239.99,"Ahi Tuna Mixed Pack, (12 x 6 oz. Steaks, 9 x 5.3 oz. Saku Slice Packs, 4 x 10.7 oz. Sesame Crusted Steak Packs), 25 Total Packs, 10.15 Lbs. Total","Ahi Tuna Mixed Pack, (12 x 6 oz. Steaks, 9 x 5.3 oz. Saku Slice Packs, 4 x 10.7 oz. Sesame Crusted Steak Packs)   25 Total Packs, 10.15 Lbs. Total   Wild Ahi Tuna Marinated in Natural Beet Root Extract   Halal and Kosher Certified   Ships Uncooked & Frozen"
Seafood,107,219.99,"Northwest Fish Wild Alaskan Sockeye Salmon Fillets, 10 lbs","10 lbs of Salmon, (6-7) 1-2 lbs Fillets
Wild Caught
Skin On
Pin Bones Removed
From MSC Certified Waters
Ships Uncooked & Frozen"
Seafood,293,109.99,"Smoked New Zealand King Salmon, 1.1lb fillets, 2-count, 2.2 lbs total","2x 1.1 lb Fillets   Premium Quality Smoked King Salmon From New Zealand   Cured with Sea Salt and Brown Sugar, Smoked with Manuka Wood   Arrives Pre-sliced & Ready to Serve, Use within 30 days of thawing   Ships Frozen"
Seafood,271,249.99,"Chicago Steak Filet Mignon & Scallop Combo, 14 Total Packs, 7 Lbs. Total",4 Premium Angus Filet Mignons (6 Oz. Each)   2 trays of 12 Oz Scallops (1.5 lb total) U-15 Dry Pack Sea Scallops   8 Gourmet Steak Burgers (8 Oz. Each)
Seafood,184,229.99," Northwest Fish Wild Alaskan Sockeye Salmon Fillets Total 25 Count, 1 Case Totaling 10 Lbs.","10 lbs. of Sockeye Salmon Portions
Wild Caught in Alaska
Skin on
Pin Bones removed   From MSC Certified Waters
25 portions
Ships Uncooked & Frozen"
Seafood,214,379.99,"A5 Wagyu Surf & Turf Pack, Cold Water Lobster Tails & Japanese A5 Wagyu Filet Mignon, Total 4 Packs",2x - 20-28 oz Cold Water Caught Lobster Tails   2x -   6 oz Japanese A5 Wagyu Filet Mignons   Cold Water Caught Lobster Tails From The North Atlantic   Imported A5 Wagyu From The Kagoshima Prefecture In Japan   Ships Uncooked & Frozen
Seafood,251,159.99,"Wild Alaska Halibut Bits & Pieces, (8/1 lb Packs) 8 Total Packs, 8 Lbs. Total",(8) 1 Lb. Packs of Halibut Bits & Pieces   Product of USA   Produced in Juneau AK   Flash Frozen   Individually Vacuum Sealed
Seafood,266,64.99,"Seabear Wild Sockeye & King  Smoked Salmon Fillet Duo, Total 2lbs. (1 lb each)",1lb Smoked Sockeye Fillet in Gift Box   1lb Smoked King Fillet in Gift Box   No Refrigeration Required   Marine Stewardship Council Certified Sustainable   Non-GMO Verified and Kosher
Seafood,30,189.99,"Rastelli Market Fresh Angus Beef Prime Petite Filet Mignons & Wild Caught Maine Lobster Tails, 8 Total Packs, 3 Lbs. Total",(4) USDA Prime Beef Petite Filets 6 oz   (4) Wild Caught Cold Water Maine Lobster 6-7 oz   Ships Uncooked & Frozen
Seafood,271,59.99,"Trident Seafoods Smoked Sockeye Salmon, 2 Gift Packs","Wild Caught Alaska Salmon
Two 20 oz. Individual Packs
Total Net Weight: 40 oz. (2.5 lbs.)"
Seafood,198,79.99,"SeaBear Smoked Salmon Gift Boxes, 6 oz, 6-pack","Wild Caught Alaskan Sockeye Salmon   Perfect for gifts, entertaining and grazing   No refrigeration required   Non-GMO Verified and Kosher   Marine Stewardship Council Certified Sustainable"
Seafood,180,129.99,"Grizzly Salmon Tartare with Citrus Marinade, (14/4 Oz Packs), 14 Total Packs, Total 3.5 Lbs.","14x, 4oz packs of Salmon Tartare   Citrus Marinade Included   Cubed Atlantic Salmon   Ships Uncooked & Frozen"
Seafood,84,269.99,"Sesame Crusted Ahi Tuna Steaks, 18 Total Packs, 1 Case Totaling 12 Lbs.","Ships Frozen   Total 12 Lb. Case, 18 Packs, 36 Pieces   18 Individually Sealed in Skin Pack Packaging Average 5.35 Oz./Piece   MSC (Marine Stewardship Council) Certified"
Seafood,266,169.99,"Aysen Coho Sashimi Quality Salmon Portions, (6 Oz. Portion Per Pack), 26 to 27 Total Packs, 10 Lbs. Total","6 Oz. Portions, 26 to 27 Packs Total, 10 Lbs. Total   Sashimi Quality Coho Salmon   Individually Vacuum Sealed, Boneless, Skin-on Portions   Hormone, Antibiotic & Chemical Free - ASC Certified   Ships Uncooked & Frozen"
Seafood,35,199.99,"Aysen Coho Salmon Filets, (4/2-3 Lbs. Per Filet), 4 Total Packs, 8 Lbs. Total","Boneless, skin-on Coho Salmon filets   2-3 lbs per filet, 4 filets per order   Sashimi quality   No hormones, antibiotics or chemicals   Product of Chile"
Seafood,275,119.99,"Key West Pink 16/20 Gulf Shrimp Headless Shell-On (3/2Lb Per Bag), Total 3 Packs, 6 Lbs. Total",3 x 2Lb. Bags   16-20 Shrimp Per Lb.   32-40 Shrimp Per Bag   Ships Frozen   Wild-Caught and Packed in the USA
Seafood,168,259.99,"Whole Cooked Cold Water Lobsters, (8-9/1.25 Lbs. Each Lobster), 1 Case Totaling 12 Lbs.","8-9 Whole Cooked Lobsters   1.25 lb. Minimum Weight Each   1 Case Totaling 12 Lbs.   Ships Cooked and Frozen   From the Cold Waters of Maine and New Brunswick, Canada"
Seafood,148,169.99,"Northwest Fish Wild Alaskan Cod Loins Total 25 Count, 1 Case Totaling 10 Lbs.","10 lbs. Alaskan Cod Loins
Troll caught   Skinless
Pin Bones removed
From MSC Certified Waters
25 portions
Ships Uncooked & Frozen"
Seafood,203,269.99,"Alaska Black Cod (Sable Fish) - Individual Packed Portions (19-25/6-8 Oz. Per Portion), 1 Case Totaling 10 Lbs.","10 Lbs. of Wild Alaska Black Cod 6-8 Oz. Portions (Sable Fish)   19-25 Individually Frozen and Vacuum-Sealed Packs   FedEx 2-day Shipping   Product of USA, produced in Juneau, AK   High in Omega 3 and Vitamin B12"
Seafood,197,199.99,"Lobster Claws & Arms, Sustainable Wild Caught, North Atlantic, 24-40 Claws & Arms (3-5 Lb. Per.), Total 8Lb. Case","Sustainable, Wild Caught in Cold Waters of the North Atlantic   Fully Cooked, Scored and Flash Frozen for Freshness   Ships Frozen   24-40 Claws & Arms (3-5 lb./per.)   Total Net Weight: 8 lbs."
Seafood,4,179.99,"Coastal Seafood Live Maine Lobsters, (6/1.25 Lbs. Per Lobster) 6 Total Packs, 7.5 Lbs. Total","6 Count (1.25 lb. each) Live Lobsters   7.5 Total Lbs.
Kept fresh and lively until ready to ship   Available year-round   Sustainably fished"
Seafood,260,59.99,"Tsar Nicoulai Caviar Sturgeon Pate 6 oz, 6-pack","Perishable, use or freeze within 21 days of delivery,
24 - 72 hrs once opened (refrigerated)   2020 Good Food Award Winner   6 qty, 6 oz sealed containers for easy storage   Ships via UPS 2nd Day"
Seafood,37,69.97,"Cristobal Salted Cod Fillets 2 lbs, 3-pack","Large choice skinless, boned, and salted   Wild-caught and Refrigerated   3x 2lb Bags, 6lbs total"
Seafood,227,269.99,"Northwest Fish Sablefish Loins, Skin on, 7 oz, 23-count, 10 lbs","10 lbs. Sablefish Loins
Wild Caught   Skin On   Pin Bones removed   From MSC Certified Waters
23 x 7 oz. Portions   Ships Uncooked & Frozen"
Seafood,283,249.99,"Northwest Fish Halibut Fillets, Skin-On 7-9 oz, 18-count, 10 lbs","10 lbs. of Halibut Filets
Wild Caught
Skinless
Pin Bones removed
From MSC Certified Waters
18 portions
Ships Uncooked & Frozen"
Seafood,272,219.99,"Northwest Fish U-12 Sea Scallops, 6 lbs","6 lbs of U-12 Sea Scallops   USDA Grade A   No Added Chemicals   Product of USA, Caught in MSC Ceritified Waters   Ships Uncooked & Frozen"
Seafood,259,189.99,"American Red Snapper - Whole, Head-On, Cleaned, (5-7 Individually Vacuum Packed Portions/ 1.5-2 Lbs Per Fish) - Total 10Lbs.","Wild Caught from the Gulf of Mexico   Whole Fish/GGS (Gutted, Scaled with Gills & Fins Removed)   Ships Frozen - Flash Frozen for Freshness   Total Net Weight: 10lbs"
Seafood,206,139.99,"Whole Head On, Cleaned Branzino Fish (12-18 Oz. Per Fish), Min 7 Count, 10 Lbs. Total","7 Whole Branzino Fish   12-18 Oz. Per Fish, 10 Lbs. Total   Individually Bagged   Ships Frozen & Uncooked"
Seafood,260,159.99,"El Rey Del Pulpo, Large Cooked Octopus Tentacles, 14 oz, 6-pack, 5.25 lbs","(6) Packs of 2 Cooked Octopus Tentacles, 14 oz   Wild Caught from Spain - FAO 34
Tentacles from 6/8-pound Raw Octopus
Pre-cooked
Ships Frozen"
Seafood,159,249.99,"Mahi Mahi Boneless, (26-27/Skinless 6 Oz. Portions Per Each Pack), 26-27 Total Packs, 1 Case Totaling 10 Lbs.","Ships Uncooked, Frozen   6 Oz. Per Portion   1 - 10 Lbs. Case"
Seafood,279,79.99,"Tsar Nicoulai Estate Smoked Sturgeon 6 oz, 6-count, 2.25 lbs","Perishable, use or freeze within 21 days of delivery,
24 - 72 hrs once opened (refrigerated)   6 oz Estate Smoked Sturgeon, Individually Sealed   2019 Sofi Award Winner, 2017 Good Food Award Winner   Ships Frozen via UPS 2nd Day"
Snacks,156,8.99,"Kirkland Signature Super Extra-Large Peanuts, 2.5 lbs","Virginia Variety
Extra Crunchy
Gluten Free
Kosher"
Snacks,206,23.99,"Kirkland Signature Protein Bars Chocolate Peanut Butter Chunk 2.12 oz, 20-count",Made with real chocolate   No artificial flavors   21 grams of protein per bar   Kosher   Gluten free
Snacks,206,39.99,G2G 3-pack Peanut Butter Chocolate Chip Protein Bars 24-count,3-pack (8 bars per box)   No Preservatives   18 Grams of Protein   Gluten-Free   99.9% Lactose-Free
Snacks,169,39.99,G2G 3-pack Peanut Butter Coconut Chocolate Protein Bars 24-count,3-pack (8 bars per box)   No Preservatives   18 Grams of Protein   Gluten-Free   99.9% Lactose-Free
Snacks,258,16.99,"Frito Lay Oven Baked Mix, Variety Pack, 30-count",Oven Baked Chips Variety Pack   Baked Not Fried   30-count   37.88 oz. Total Net Weight   Gluten Free
Snacks,287,13.99,"Old Trapper Beef Jerky, Peppered, 10 oz",Beef jerky   Peppered   Naturally smoked   10 oz resealable bag
Snacks,4,13.99,"Old Trapper Beef Jerky, Hot & Spicy, 10 oz ",Beef jerky   Hot & Spicy   Naturally smoked   10 oz resealable bag
Snacks,246,13.99,"Old Trapper Beef Jerky, Old Fashioned, 10 oz",Beef jerky   Old fashioned   Naturally smoked   10 oz resealable bag
Snacks,248,18.99,"Kirkland Signature Chewy Protein Bar, Peanut Butter & Semisweet Chocolate Chip, 1.41 oz, 42-Count",Chewy Protein Bars   Kosher   Gluten Free   42-Count   Net Weight 59.2 oz
Snacks,160,23.99,"Kirkland Signature Protein Bars Chocolate Chip Cookie Dough 2.12 oz., 20-count",Made with real chocolate   No artificial flavors   21 grams of protein per bar   Kosher   Gluten free
Snacks,8,22.99,"Simply Protein Crispy Bars, 1.41 oz, Variety Pack, 15-count",Vegan Protein Bars Variety Pack   1 g Sugar   Non-GMO Project Verified   Gluten Free   Kosher
Snacks,291,16.99,"PopCorners Popped Corn Snacks Variety Pack, 1 oz, 30-Count",Gourmet Popcorn   No artificial flavors   Never fried   1.0 oz bag   30-count
Snacks,120,9.49,"Simple Mills Almond Flour Sea Salt Crackers, 10 oz, 2-count",Gluten Free   Dairy Free   Non GMO   Kosher   Vegan
